id,league,team,player_name,weekly_gbp,annual_gbp,weekly_eur,annual_eur,age,position_raw,nationality,source_url
38141,I-League,Tiddim Road FC,Milan Singh,140,7280,165.2,8590.4,29,AM RL,India,/football/i-league/tiddim-road-fc/
38142,I-League,Tiddim Road FC,Thiyam Chingkheinganba,130,6760,153.4,7976.8,29,D/WB RL,India,/football/i-league/tiddim-road-fc/
38143,I-League,Tiddim Road FC,Bijeshwar Singh,100,5200,118.0,6136.0,22,D RL,India,/football/i-league/tiddim-road-fc/
38144,I-League,Tiddim Road FC,Abujam Penand Singh,100,5200,118.0,6136.0,21,GK,India,/football/i-league/tiddim-road-fc/
38145,Indian Super League,Bengal,Anwar Ali,4500,234000,5310.0,276120.0,24,D C,India,/football/indian-super-league/bengal/
38146,Indian Super League,Bengal,Jeakson Singh,4100,213200,4838.0,251576.0,24,DM,India,/football/indian-super-league/bengal/
38147,Indian Super League,Bengal,Prabhsukhan Singh Gill,1800,93600,2124.0,110448.0,24,GK,India,/football/indian-super-league/bengal/
38148,Indian Super League,Bengal,Saúl Crespo,1600,83200,1888.0,98176.0,28,M C,Spain,/football/indian-super-league/bengal/
38149,Indian Super League,Bengal,Hiroshi Ibusuki,1200,62400,1416.0,73632.0,34,ST,Japan,/football/indian-super-league/bengal/
38150,Indian Super League,Bengal,Hamid Ahadad,1200,62400,1416.0,73632.0,30,"AM L, ST",Morocco,/football/indian-super-league/bengal/
38151,Indian Super League,Bengal,Kevin Sibille,1000,52000,1180.0,61360.0,26,D C,Argentina,/football/indian-super-league/bengal/
38152,Indian Super League,Bengal,Miguel Ferreira,900,46800,1062.0,55224.0,25,AM C,Brazil,/football/indian-super-league/bengal/
38153,Indian Super League,Bengal,Mohammed Bassim Rashid,900,46800,1062.0,55224.0,29,DM,Palestine,/football/indian-super-league/bengal/
38154,Indian Super League,Bengal,Edmund Lalrindika,780,40560,920.4,47860.8,26,ST,India,/football/indian-super-league/bengal/
38155,Indian Super League,Bengal,Jay Gupta,690,35880,814.2,42338.4,23,D LC,India,/football/indian-super-league/bengal/
38156,Indian Super League,Bengal,Mahesh Singh,620,32240,731.6,38043.2,26,"AM LC, ST",India,/football/indian-super-league/bengal/
38157,Indian Super League,Bengal,Bipin Singh,600,31200,708.0,36816.0,30,AM RL,India,/football/indian-super-league/bengal/
38158,Indian Super League,Bengal,Nandhakumar Sekar,570,29640,672.6,34975.2,29,AM RL,India,/football/indian-super-league/bengal/
38159,Indian Super League,Bengal,Debjit Majumder,540,28080,637.2,33134.4,37,GK,India,/football/indian-super-league/bengal/
38160,Indian Super League,Bengal,Boithang Haokip,510,26520,601.8,31293.6,34,AM RLC,India,/football/indian-super-league/bengal/
38161,Indian Super League,Bengal,Hira Mondal,500,26000,590.0,30680.0,28,D/WB L,India,/football/indian-super-league/bengal/
38162,Indian Super League,Bengal,Mohamad Rakip,450,23400,531.0,27612.0,25,D/WB R,India,/football/indian-super-league/bengal/
38163,Indian Super League,Bengal,Souvik Chakrabarti,340,17680,401.2,20862.4,33,"D/WB R, DM",India,/football/indian-super-league/bengal/
38164,Indian Super League,Bengal,Martand Raina,340,17680,401.2,20862.4,24,D C,India,/football/indian-super-league/bengal/
38165,Indian Super League,Bengal,Monotos Maji,290,15080,342.2,17794.4,25,ST,India,/football/indian-super-league/bengal/
38166,Indian Super League,Bengal,Chaku Mandi,270,14040,318.6,16567.2,25,D C,India,/football/indian-super-league/bengal/
38167,Indian Super League,Bengal,Lalchungnunga,260,13520,306.8,15953.6,24,D RLC,India,/football/indian-super-league/bengal/
38168,Indian Super League,Bengal,David Lalhlansanga,260,13520,306.8,15953.6,23,AM/F C,India,/football/indian-super-league/bengal/
38169,Indian Super League,Bengal,Provat Lakra,260,13520,306.8,15953.6,27,D/WB L,India,/football/indian-super-league/bengal/
38170,Indian Super League,Bengal,Dip Saha,220,11440,259.6,13499.2,24,AM C,India,/football/indian-super-league/bengal/
38171,Indian Super League,Bengal,Tanmay Das,200,10400,236.0,12272.0,24,M RL,India,/football/indian-super-league/bengal/
38172,Indian Super League,Bengal,Tingku Kangujam,190,9880,224.2,11658.4,24,AM C,India,/football/indian-super-league/bengal/
38173,Indian Super League,Bengal,Vishnu TM,180,9360,212.4,11044.8,25,"AM RL, ST",India,/football/indian-super-league/bengal/
38174,Indian Super League,Bengal,Shubham Bhowmick,180,9360,212.4,11044.8,27,ST,India,/football/indian-super-league/bengal/
38175,Indian Super League,Bengal,Jesin TK,170,8840,200.6,10431.2,25,AM R,India,/football/indian-super-league/bengal/
38176,Indian Super League,Bengal,Tonmoy Ghosh,170,8840,200.6,10431.2,33,D/WB RL,India,/football/indian-super-league/bengal/
38177,Indian Super League,Bengal,Ramsanga,170,8840,200.6,10431.2,25,DM,India,/football/indian-super-league/bengal/
38178,Indian Super League,Bengal,Sanjib Ghosh,170,8840,200.6,10431.2,24,"DM, M L",India,/football/indian-super-league/bengal/
38179,Indian Super League,Bengal,Sayan Banerjee,160,8320,188.8,9817.6,22,M C,India,/football/indian-super-league/bengal/
38180,Indian Super League,Bengal,Monotosh Chakladar,150,7800,177.0,9204.0,27,D LC,India,/football/indian-super-league/bengal/
38181,Indian Super League,Bengal,Ajad Saheem,150,7800,177.0,9204.0,22,DM,India,/football/indian-super-league/bengal/
38182,Indian Super League,Bengal,Aditya Patra,140,7280,165.2,8590.4,25,GK,India,/football/indian-super-league/bengal/
38183,Indian Super League,Bengal,Suman Dey,140,7280,165.2,8590.4,22,ST,India,/football/indian-super-league/bengal/
38184,Indian Super League,Bengal,Subhendu Mandi,140,7280,165.2,8590.4,28,D C,India,/football/indian-super-league/bengal/
38185,Indian Super League,Bengal,Vishnu PV,130,6760,153.4,7976.8,23,AM RL,India,/football/indian-super-league/bengal/
38186,Indian Super League,Bengal,Shyamal Besra,130,6760,153.4,7976.8,20,DM,India,/football/indian-super-league/bengal/
38187,Indian Super League,Bengal,Subrata Murmu,130,6760,153.4,7976.8,22,ST,India,/football/indian-super-league/bengal/
38188,Indian Super League,Bengal,Muhammed Roshal,130,6760,153.4,7976.8,22,ST,India,/football/indian-super-league/bengal/
38189,Indian Super League,Bengal,Suryash Jaiswal,130,6760,153.4,7976.8,26,GK,India,/football/indian-super-league/bengal/
38190,Indian Super League,Bengal,Adil Amal,120,6240,141.6,7363.2,23,D C,India,/football/indian-super-league/bengal/
38191,Indian Super League,Bengal,Anandhu Nambrath,110,5720,129.8,6749.6,20,AM R,India,/football/indian-super-league/bengal/
38192,Indian Super League,Bengal,Gourab Shaw,110,5720,129.8,6749.6,21,GK,India,/football/indian-super-league/bengal/
38193,Indian Super League,Bengal,Aman,100,5200,118.0,6136.0,22,"D/WB RL, AM R, ST",India,/football/indian-super-league/bengal/
38194,Indian Super League,Bengal,Deep Barman,100,5200,118.0,6136.0,17,GK,India,/football/indian-super-league/bengal/
38195,Indian Super League,Bengal,Vanlalpeka Guite,100,5200,118.0,6136.0,18,AM C,India,/football/indian-super-league/bengal/
38196,Indian Super League,Bengal,Julfikar Gazi,100,5200,118.0,6136.0,19,GK,India,/football/indian-super-league/bengal/
38197,Indian Super League,Bengal,Haru Roy,100,5200,118.0,6136.0,17,D C,India,/football/indian-super-league/bengal/
38198,Indian Super League,Bengal,Srikumar Karjee,100,5200,118.0,6136.0,23,ST,India,/football/indian-super-league/bengal/
38199,Indian Super League,Bengal,Niranjan Mondal,100,5200,118.0,6136.0,26,D C,India,/football/indian-super-league/bengal/
38200,Indian Super League,Bengaluru,Gurpreet Singh Sandhu,3200,166400,3776.0,196352.0,33,GK,India,/football/indian-super-league/bengaluru/
38201,Indian Super League,Bengaluru,Ryan Williams,2700,140400,3186.0,165672.0,31,AM RLC,Australia,/football/indian-super-league/bengaluru/
38202,Indian Super League,Bengaluru,Sunil Chhetri,2600,135200,3068.0,159536.0,40,"AM L, ST",India,/football/indian-super-league/bengaluru/
38203,Indian Super League,Bengaluru,Ashique Kuruniyan,2500,130000,2950.0,153400.0,28,WB/AM L,India,/football/indian-super-league/bengaluru/
38204,Indian Super League,Bengaluru,Braian Sánchez,940,48880,1109.2,57678.4,32,AM RL,Argentina,/football/indian-super-league/bengaluru/
38205,Indian Super League,Bengaluru,Rahul Bheke,690,35880,814.2,42338.4,34,D RC,India,/football/indian-super-league/bengaluru/
38206,Indian Super League,Bengaluru,Nikhil Poojary,690,35880,814.2,42338.4,29,D/WB/AM R,India,/football/indian-super-league/bengaluru/
38207,Indian Super League,Bengaluru,Sirojiddin Qo'ziyev,600,31200,708.0,36816.0,28,DM,Uzbekistan,/football/indian-super-league/bengaluru/
38208,Indian Super League,Bengaluru,Salah Eddine Bahi,600,31200,708.0,36816.0,30,DM,Morocco,/football/indian-super-league/bengaluru/
38209,Indian Super League,Bengaluru,Sana Singh,600,31200,708.0,36816.0,28,D C,India,/football/indian-super-league/bengaluru/
38210,Indian Super League,Bengaluru,Suresh Singh,560,29120,660.8,34361.6,24,DM,India,/football/indian-super-league/bengaluru/
38211,Indian Super League,Bengaluru,Roshan Singh,530,27560,625.4,32520.8,26,D/WB L,India,/football/indian-super-league/bengaluru/
38212,Indian Super League,Bengaluru,Rohit Danu,350,18200,413.0,21476.0,22,"AM RL, ST",India,/football/indian-super-league/bengaluru/
38213,Indian Super League,Bengaluru,Salam Johnson Singh,350,18200,413.0,21476.0,23,AM R,India,/football/indian-super-league/bengaluru/
38214,Indian Super League,Bengaluru,Lalthuammawia Ralte,260,13520,306.8,15953.6,32,GK,India,/football/indian-super-league/bengaluru/
38215,Indian Super League,Bengaluru,Shivaldo,210,10920,247.8,12885.6,21,AM RC,India,/football/indian-super-league/bengaluru/
38216,Indian Super League,Bengaluru,Mohamed Salah,200,10400,236.0,12272.0,30,D/WB L,India,/football/indian-super-league/bengaluru/
38217,Indian Super League,Bengaluru,Lalremtluanga Fanai,170,8840,200.6,10431.2,20,DM,India,/football/indian-super-league/bengaluru/
38218,Indian Super League,Bengaluru,Monirul Molla,170,8840,200.6,10431.2,20,ST,India,/football/indian-super-league/bengaluru/
38219,Indian Super League,Bengaluru,Felixson Fernandes,160,8320,188.8,9817.6,22,D C,India,/football/indian-super-league/bengaluru/
38220,Indian Super League,Bengaluru,Namgyal Bhutia,150,7800,177.0,9204.0,25,D/WB R,India,/football/indian-super-league/bengaluru/
38221,Indian Super League,Bengaluru,Sivasakthi Narayanan,140,7280,165.2,8590.4,24,"AM R, ST",India,/football/indian-super-league/bengaluru/
38222,Indian Super League,Bengaluru,Shreyas Ketkar,140,7280,165.2,8590.4,21,AM R,India,/football/indian-super-league/bengaluru/
38223,Indian Super League,Bengaluru,Sahil Poonia,130,6760,153.4,7976.8,19,GK,India,/football/indian-super-league/bengaluru/
38224,Indian Super League,Bengaluru,Jaspreet Singh,130,6760,153.4,7976.8,26,GK,India,/football/indian-super-league/bengaluru/
38225,Indian Super League,Bengaluru,Ricky Meetei,120,6240,141.6,7363.2,18,D/WB R,India,/football/indian-super-league/bengaluru/
38226,Indian Super League,Bengaluru,Soham Varshneya,120,6240,141.6,7363.2,20,M C,India,/football/indian-super-league/bengaluru/
38227,Indian Super League,Bengaluru,Mohammad Rafi,100,5200,118.0,6136.0,24,D C,India,/football/indian-super-league/bengaluru/
38228,Indian Super League,Bengaluru,Malemngamba Singh Thokchom,100,5200,118.0,6136.0,17,D/WB L,India,/football/indian-super-league/bengaluru/
38229,Indian Super League,Bengaluru,Ashik Adhikari,100,5200,118.0,6136.0,18,D RL,India,/football/indian-super-league/bengaluru/
38230,Indian Super League,Bengaluru,Oinam Meitei,100,5200,118.0,6136.0,17,D C,India,/football/indian-super-league/bengaluru/
38231,Indian Super League,Bengaluru,Harsh Palande,100,5200,118.0,6136.0,20,D C,India,/football/indian-super-league/bengaluru/
38232,Indian Super League,Bengaluru,Rajanbir Singh,100,5200,118.0,6136.0,21,D R,India,/football/indian-super-league/bengaluru/
38233,Indian Super League,Bengaluru,Manjot Singh Dhami,100,5200,118.0,6136.0,18,D C,India,/football/indian-super-league/bengaluru/
38234,Indian Super League,Bengaluru,Surajkumar Singh,100,5200,118.0,6136.0,19,D C,India,/football/indian-super-league/bengaluru/
38235,Indian Super League,Bengaluru,Satendra Singh Yadav,100,5200,118.0,6136.0,20,ST,India,/football/indian-super-league/bengaluru/
38236,Indian Super League,Bengaluru,Lalhmingchhuanga Fanai,100,5200,118.0,6136.0,19,"D C, DM",India,/football/indian-super-league/bengaluru/
38237,Indian Super League,Bengaluru,Suraj Kumar Singh,100,5200,118.0,6136.0,19,WB L,India,/football/indian-super-league/bengaluru/
38238,Indian Super League,Chennai,Daniel Chima Chukwu,3400,176800,4012.0,208624.0,34,"AM R, ST",Nigeria,/football/indian-super-league/chennai/
38239,Indian Super League,Chennai,Elsinho,3300,171600,3894.0,202488.0,34,DM,Brazil,/football/indian-super-league/chennai/
38240,Indian Super League,Chennai,Pritam Kotal,2800,145600,3304.0,171808.0,31,D RC,India,/football/indian-super-league/chennai/
38241,Indian Super League,Chennai,Mandar Rao Dessai,900,46800,1062.0,55224.0,33,D/WB/AM L,India,/football/indian-super-league/chennai/
38242,Indian Super League,Chennai,Farukh Choudhary,650,33800,767.0,39884.0,28,"AM RL, ST",India,/football/indian-super-league/chennai/
38243,Indian Super League,Chennai,Lalrinliana Hnamte,410,21320,483.8,25157.6,22,DM,India,/football/indian-super-league/chennai/
38244,Indian Super League,Chennai,Dinliana,370,19240,436.6,22703.2,26,D/WB R,India,/football/indian-super-league/chennai/
38245,Indian Super League,Chennai,Vignesh Dakshinamurthy,310,16120,365.8,19021.6,27,D/WB/AM L,India,/football/indian-super-league/chennai/
38246,Indian Super League,Chennai,Gurkirat Singh,260,13520,306.8,15953.6,21,"AM RL, ST",India,/football/indian-super-league/chennai/
38247,Indian Super League,Chennai,Mohammad Nawaz,260,13520,306.8,15953.6,25,GK,India,/football/indian-super-league/chennai/
38248,Indian Super League,Chennai,Ankit Mukherjee,220,11440,259.6,13499.2,28,D/WB RL,India,/football/indian-super-league/chennai/
38249,Indian Super League,Chennai,Tamal Naskar,220,11440,259.6,13499.2,25,GK,India,/football/indian-super-league/chennai/
38250,Indian Super League,Chennai,Irfan Yadwad,210,10920,247.8,12885.6,24,ST,India,/football/indian-super-league/chennai/
38251,Indian Super League,Chennai,Jitendra Singh,210,10920,247.8,12885.6,24,"D C, DM",India,/football/indian-super-league/chennai/
38252,Indian Super League,Chennai,Samik Mitra,210,10920,247.8,12885.6,24,GK,India,/football/indian-super-league/chennai/
38253,Indian Super League,Chennai,PC Laldinpuia,210,10920,247.8,12885.6,28,D RLC,India,/football/indian-super-league/chennai/
38254,Indian Super League,Chennai,Harsh Bartwal,200,10400,236.0,12272.0,24,"AM RC, F C",India,/football/indian-super-league/chennai/
38255,Indian Super League,Chennai,B.Y Revanth,190,9880,224.2,11658.4,26,GK,India,/football/indian-super-league/chennai/
38256,Indian Super League,Chennai,Jiteshwor Singh,170,8840,200.6,10431.2,23,DM,India,/football/indian-super-league/chennai/
38257,Indian Super League,Chennai,Komal Thatal,170,8840,200.6,10431.2,24,AM RL,India,/football/indian-super-league/chennai/
38258,Indian Super League,Chennai,Charles Britto,170,8840,200.6,10431.2,25,D C,India,/football/indian-super-league/chennai/
38259,Indian Super League,Chennai,Devansh Dabas,150,7800,177.0,9204.0,23,GK,India,/football/indian-super-league/chennai/
38260,Indian Super League,Chennai,Ranjeth Kumar,140,7280,165.2,8590.4,23,M C,India,/football/indian-super-league/chennai/
38261,Indian Super League,Chennai,Gulab Rauth,130,6760,153.4,7976.8,22,AM L,India,/football/indian-super-league/chennai/
38262,Indian Super League,Chennai,Balaji Ganesan,130,6760,153.4,7976.8,23,D/WB R,India,/football/indian-super-league/chennai/
38263,Indian Super League,Chennai,Murugan Vijay,130,6760,153.4,7976.8,23,GK,India,/football/indian-super-league/chennai/
38264,Indian Super League,Chennai,Solaimalai R,120,6240,141.6,7363.2,22,DM,India,/football/indian-super-league/chennai/
38265,Indian Super League,Chennai,Elangbam Meitei,120,6240,141.6,7363.2,21,"AM RL, ST",India,/football/indian-super-league/chennai/
38266,Indian Super League,Chennai,F Lalchhanchhuaha,120,6240,141.6,7363.2,22,DM,India,/football/indian-super-league/chennai/
38267,Indian Super League,Chennai,Benedict Bebetto,120,6240,141.6,7363.2,23,D R,India,/football/indian-super-league/chennai/
38268,Indian Super League,Chennai,Rajat Roy,120,6240,141.6,7363.2,23,D C,India,/football/indian-super-league/chennai/
38269,Indian Super League,Chennai,Nesta Colin,120,6240,141.6,7363.2,19,M C,India,/football/indian-super-league/chennai/
38270,Indian Super League,Chennai,Joel Aju,120,6240,141.6,7363.2,24,GK,India,/football/indian-super-league/chennai/
38271,Indian Super League,Chennai,Mohammed Nihal,110,5720,129.8,6749.6,22,D C,India,/football/indian-super-league/chennai/
38272,Indian Super League,Chennai,Sharon Sellas,110,5720,129.8,6749.6,21,M RL,India,/football/indian-super-league/chennai/
38273,Indian Super League,Chennai,Maheson Singh,100,5200,118.0,6136.0,20,DM,India,/football/indian-super-league/chennai/
38274,Indian Super League,Chennai,Sooraj Antony,100,5200,118.0,6136.0,21,D C,India,/football/indian-super-league/chennai/
38275,Indian Super League,Chennai,Dinamani Singh,100,5200,118.0,6136.0,21,D RLC,India,/football/indian-super-league/chennai/
38276,Indian Super League,Chennai,Mohanraj,100,5200,118.0,6136.0,21,GK,India,/football/indian-super-league/chennai/
38277,Indian Super League,Chennai,Karthick Thirumalai,100,5200,118.0,6136.0,19,M C,India,/football/indian-super-league/chennai/
38278,Indian Super League,Chennai,Raman Singh,100,5200,118.0,6136.0,18,DM,India,/football/indian-super-league/chennai/
38279,Indian Super League,Chennai,Vivek S,100,5200,118.0,6136.0,20,ST,India,/football/indian-super-league/chennai/
38280,Indian Super League,Chennai,Vishal Ravi,100,5200,118.0,6136.0,20,ST,India,/football/indian-super-league/chennai/
38281,Indian Super League,Chennai,Preyarhanjan RS,100,5200,118.0,6136.0,19,D L,India,/football/indian-super-league/chennai/
38282,Indian Super League,Chennai,Malhar Mohol,100,5200,118.0,6136.0,20,GK,India,/football/indian-super-league/chennai/
38283,Indian Super League,Chennai,Rahul Manjula,100,5200,118.0,6136.0,21,ST,India,/football/indian-super-league/chennai/
38284,Indian Super League,Goa,Dejan Dražic,3400,176800,4012.0,208624.0,29,AM RLC,Serbia,/football/indian-super-league/goa/
38285,Indian Super League,Goa,Borja Herrera,2500,130000,2950.0,153400.0,32,"D/WB L, AM C",Spain,/football/indian-super-league/goa/
38286,Indian Super League,Goa,Iker Guarrotxena,2100,109200,2478.0,128856.0,32,AM RC,Spain,/football/indian-super-league/goa/
38287,Indian Super League,Goa,Pol Moreno,1800,93600,2124.0,110448.0,31,"D C, DM",Spain,/football/indian-super-league/goa/
38288,Indian Super League,Goa,Sandesh Jhingan,1600,83200,1888.0,98176.0,31,D C,India,/football/indian-super-league/goa/
38289,Indian Super League,Goa,David Timor,1400,72800,1652.0,85904.0,35,AM C,Spain,/football/indian-super-league/goa/
38290,Indian Super League,Goa,Javier Siverio,1100,57200,1298.0,67496.0,27,ST,Spain,/football/indian-super-league/goa/
38291,Indian Super League,Goa,Mohammad Yasir,660,34320,778.8,40497.6,27,AM RLC,India,/football/indian-super-league/goa/
38292,Indian Super League,Goa,Jerry Lalrinzuala,610,31720,719.8,37429.6,26,D/WB L,India,/football/indian-super-league/goa/
38293,Indian Super League,Goa,Seriton Fernandes,560,29120,660.8,34361.6,32,D/WB R,India,/football/indian-super-league/goa/
38294,Indian Super League,Goa,Boris Singh,510,26520,601.8,31293.6,25,D/WB/AM R,India,/football/indian-super-league/goa/
38295,Indian Super League,Goa,Nim Dorjee Tamang,500,26000,590.0,30680.0,29,D C,India,/football/indian-super-league/goa/
38296,Indian Super League,Goa,Delton Colaco,380,19760,448.4,23316.8,25,"AM RL, ST",India,/football/indian-super-league/goa/
38297,Indian Super League,Goa,Sahil Tavora,340,17680,401.2,20862.4,29,DM,India,/football/indian-super-league/goa/
38298,Indian Super League,Goa,Udanta Singh,300,15600,354.0,18408.0,29,WB/AM R,India,/football/indian-super-league/goa/
38299,Indian Super League,Goa,Flan Gomes,280,14560,330.4,17180.8,25,ST,India,/football/indian-super-league/goa/
38300,Indian Super League,Goa,Muhammed Nemil,260,13520,306.8,15953.6,23,"AM RLC, F C",India,/football/indian-super-league/goa/
38301,Indian Super League,Goa,Aakash Sangwan,170,8840,200.6,10431.2,29,D/WB L,India,/football/indian-super-league/goa/
38302,Indian Super League,Goa,Hansel Coelho,170,8840,200.6,10431.2,24,GK,India,/football/indian-super-league/goa/
38303,Indian Super League,Goa,Anthony Fernandes,140,7280,165.2,8590.4,23,DM,India,/football/indian-super-league/goa/
38304,Indian Super League,Goa,Velroy Fernandes,140,7280,165.2,8590.4,23,"AM RL, ST",India,/football/indian-super-league/goa/
38305,Indian Super League,Goa,Brison Fernandes,130,6760,153.4,7976.8,24,AM RL,India,/football/indian-super-league/goa/
38306,Indian Super League,Goa,Ayush Chhetri,130,6760,153.4,7976.8,22,DM,India,/football/indian-super-league/goa/
38307,Indian Super League,Goa,Abdul Rabeeh,130,6760,153.4,7976.8,24,AM R,India,/football/indian-super-league/goa/
38308,Indian Super League,Goa,Lara Sharma,130,6760,153.4,7976.8,25,GK,India,/football/indian-super-league/goa/
38309,Indian Super League,Goa,Ronney Willson,130,6760,153.4,7976.8,22,D C,India,/football/indian-super-league/goa/
38310,Indian Super League,Goa,Rayan Menezes,130,6760,153.4,7976.8,23,D C,India,/football/indian-super-league/goa/
38311,Indian Super League,Goa,Malsawmtluanga Ralte,130,6760,153.4,7976.8,23,"D C, DM",India,/football/indian-super-league/goa/
38312,Indian Super League,Goa,Akash Oraow,120,6240,141.6,7363.2,21,AM RLC,India,/football/indian-super-league/goa/
38313,Indian Super League,Goa,Jordan Borges,120,6240,141.6,7363.2,21,AM RL,India,/football/indian-super-league/goa/
38314,Indian Super League,Goa,Laltlanzova,120,6240,141.6,7363.2,21,AM L,India,/football/indian-super-league/goa/
38315,Indian Super League,Goa,Delzan Passanha,120,6240,141.6,7363.2,23,D C,India,/football/indian-super-league/goa/
38316,Indian Super League,Goa,Harsh Patre,110,5720,129.8,6749.6,22,"DM, AM C",India,/football/indian-super-league/goa/
38317,Indian Super League,Goa,Vellington Fernandes,110,5720,129.8,6749.6,22,DM,India,/football/indian-super-league/goa/
38318,Indian Super League,Goa,Bryson Pereira,110,5720,129.8,6749.6,20,DM,India,/football/indian-super-league/goa/
38319,Indian Super League,Goa,Versly Paes,110,5720,129.8,6749.6,22,D RL,India,/football/indian-super-league/goa/
38320,Indian Super League,Goa,Aditya Salgaonkar,110,5720,129.8,6749.6,22,D L,India,/football/indian-super-league/goa/
38321,Indian Super League,Goa,Deeshank Kunkalikar,110,5720,129.8,6749.6,24,D RL,India,/football/indian-super-league/goa/
38322,Indian Super League,Goa,Hrithik Tiwari,100,5200,118.0,6136.0,23,GK,India,/football/indian-super-league/goa/
38323,Indian Super League,Goa,Sanatomba Singh,100,5200,118.0,6136.0,19,D/WB L,India,/football/indian-super-league/goa/
38324,Indian Super League,Goa,Saish Gaunkar,100,5200,118.0,6136.0,19,"AM RC, F C",India,/football/indian-super-league/goa/
38325,Indian Super League,Goa,Reevzon Fernandes,100,5200,118.0,6136.0,20,D C,India,/football/indian-super-league/goa/
38326,Indian Super League,Goa,Bob Jackson,100,5200,118.0,6136.0,20,GK,India,/football/indian-super-league/goa/
38327,Indian Super League,Goa,Alan Saji,100,5200,118.0,6136.0,19,ST,India,/football/indian-super-league/goa/
38328,Indian Super League,Goa,Lionel Daryl Rymmei,100,5200,118.0,6136.0,19,GK,India,/football/indian-super-league/goa/
38329,Indian Super League,Goa,Prachit Gaonkar,100,5200,118.0,6136.0,19,AM RC,India,/football/indian-super-league/goa/
38330,Indian Super League,Goa,Manushawn Fernandes,100,5200,118.0,6136.0,26,D C,India,/football/indian-super-league/goa/
38331,Indian Super League,Guwahati,Alaaeddine Ajaraie,2500,130000,2950.0,153400.0,32,"AM RL, ST",Morocco,/football/indian-super-league/guwahati/
38332,Indian Super League,Guwahati,Chema Núñez,2400,124800,2832.0,147264.0,27,AM RLC,Spain,/football/indian-super-league/guwahati/
38333,Indian Super League,Guwahati,Míchel Zabaco,1900,98800,2242.0,116584.0,36,D LC,Spain,/football/indian-super-league/guwahati/
38334,Indian Super League,Guwahati,Andy,1500,78000,1770.0,92040.0,35,DM,Spain,/football/indian-super-league/guwahati/
38335,Indian Super League,Guwahati,Guillermo,1200,62400,1416.0,73632.0,32,ST,Spain,/football/indian-super-league/guwahati/
38336,Indian Super League,Guwahati,Jairo,1100,57200,1298.0,67496.0,31,AM RL,Spain,/football/indian-super-league/guwahati/
38337,Indian Super League,Guwahati,Gurmeet,760,39520,896.8,46633.6,25,GK,India,/football/indian-super-league/guwahati/
38338,Indian Super League,Guwahati,Lalbiakdika,420,21840,495.6,25771.2,25,"AM RLC, F C",India,/football/indian-super-league/guwahati/
38339,Indian Super League,Guwahati,Muthu Mayakkannan,320,16640,377.6,19635.2,28,DM,India,/football/indian-super-league/guwahati/
38340,Indian Super League,Guwahati,Redeem Tlang,270,14040,318.6,16567.2,30,AM R,India,/football/indian-super-league/guwahati/
38341,Indian Super League,Guwahati,Dinesh Singh,260,13520,306.8,15953.6,27,D RC,India,/football/indian-super-league/guwahati/
38342,Indian Super League,Guwahati,Tondonba Singh,240,12480,283.2,14726.4,30,D/WB L,India,/football/indian-super-league/guwahati/
38343,Indian Super League,Guwahati,Jithin MS,210,10920,247.8,12885.6,27,AM RL,India,/football/indian-super-league/guwahati/
38344,Indian Super League,Guwahati,Parthib Gogoi,210,10920,247.8,12885.6,22,"AM RL, ST",India,/football/indian-super-league/guwahati/
38345,Indian Super League,Guwahati,Thoi Singh,210,10920,247.8,12885.6,21,WB/AM R,India,/football/indian-super-league/guwahati/
38346,Indian Super League,Guwahati,Bekey Oram,210,10920,247.8,12885.6,21,"D/WB R, DM, AM R",India,/football/indian-super-league/guwahati/
38347,Indian Super League,Guwahati,Lalrinzuala,170,8840,200.6,10431.2,24,ST,India,/football/indian-super-league/guwahati/
38348,Indian Super League,Guwahati,Asheer Akhtar,170,8840,200.6,10431.2,30,D C,India,/football/indian-super-league/guwahati/
38349,Indian Super League,Guwahati,Buanthanglun Samte,160,8320,188.8,9817.6,25,D/WB L,India,/football/indian-super-league/guwahati/
38350,Indian Super League,Guwahati,Pragyan Medhi,140,7280,165.2,8590.4,21,M C,India,/football/indian-super-league/guwahati/
38351,Indian Super League,Guwahati,Louis Nickson,130,6760,153.4,7976.8,21,"DM, AM C",India,/football/indian-super-league/guwahati/
38352,Indian Super League,Guwahati,Dipesh Chauhan,130,6760,153.4,7976.8,21,GK,India,/football/indian-super-league/guwahati/
38353,Indian Super League,Guwahati,Fredy Chawngthansanga,130,6760,153.4,7976.8,22,AM LC,India,/football/indian-super-league/guwahati/
38354,Indian Super League,Guwahati,Shajan Franklin,120,6240,141.6,7363.2,24,M C,India,/football/indian-super-league/guwahati/
38355,Indian Super League,Guwahati,Robin Yadav,110,5720,129.8,6749.6,23,D R,India,/football/indian-super-league/guwahati/
38356,Indian Super League,Guwahati,Ankith Padmanabhan,100,5200,118.0,6136.0,23,AM RL,India,/football/indian-super-league/guwahati/
38357,Indian Super League,Guwahati,Mukul Panwar,100,5200,118.0,6136.0,18,D C,India,/football/indian-super-league/guwahati/
38358,Indian Super League,Guwahati,Kushang Subba,100,5200,118.0,6136.0,21,M L,India,/football/indian-super-league/guwahati/
38359,Indian Super League,Hyderabad,Edmilson Correia,2300,119600,2714.0,141128.0,25,"AM RL, ST",Guinea-Bissau,/football/indian-super-league/hyderabad/
