id,player_id,title,total_count,season,club_id,club_name,competition
109526,134936,Spanish cup winner,,13/14,418.0,Real Madrid,
109527,134936,French league cup winner,,16/17,583.0,Paris Saint-Germain,
109528,134936,European Under-19 champion,,2012,12609.0,Spain U19,
109529,134936,French Super Cup winner,,17/18,583.0,Paris Saint-Germain,
109530,134936,Malaysian Champions,,24/25,15817.0,Johor Darul Ta'zim,
109531,134936,Malaysia Cup Winner,,2025,15817.0,Johor Darul Ta'zim,
109532,134999,Dutch champion,,16/17,234.0,Feyenoord Rotterdam,
109533,134999,Dutch Cup winner,,17/18,234.0,Feyenoord Rotterdam,
109534,134999,Dutch Cup winner,,15/16,234.0,Feyenoord Rotterdam,
109535,134999,Dutch Super Cup winner,,2019,234.0,Feyenoord Rotterdam,
109536,134999,Dutch Super Cup winner,,2018,234.0,Feyenoord Rotterdam,
109537,135057,Portuguese champion,,16/17,294.0,SL Benfica,
109538,135057,Portuguese cup winner,,2017,294.0,SL Benfica,
109539,135057,Portuguese cup winner,,2015,336.0,Sporting CP,
109540,135057,Brazilian cup winner,,2025,199.0,Sport Club Corinthians Paulista,
109541,135057,Winner Supercopa do Brasil,,2026,199.0,Sport Club Corinthians Paulista,
109542,135057,Saudi Arabian champion,,21/22,1114.0,Al-Hilal SFC,
109543,135057,Saudi Arabian champion,,20/21,1114.0,Al-Hilal SFC,
109544,135057,Saudi Arabian champion,,19/20,1114.0,Al-Hilal SFC,
109545,135057,Saudi Cup Winner,,22/23,1114.0,Al-Hilal SFC,
109546,135057,Saudi Cup Winner,,19/20,1114.0,Al-Hilal SFC,
109547,135057,Saudi Super Cup Winner,,21/22,1114.0,Al-Hilal SFC,
109548,135057,Saudi Super Cup Winner,,18/19,1114.0,Al-Hilal SFC,
109549,135057,Saudi Arabian 2nd tier champion,,23/24,26069.0,Al-Qadsiah FC,
109550,135057,AFC Champions League winner,,20/21,1114.0,Al-Hilal SFC,
109551,135057,AFC Champions League winner,,18/19,1114.0,Al-Hilal SFC,
109552,135057,Portuguese Super Cup winner,,2017,294.0,SL Benfica,
109553,135057,Portuguese Super Cup winner,,2016,336.0,Sporting CP,
109554,135057,Campeão Paulista,,24/25,199.0,Sport Club Corinthians Paulista,
109555,135471,Swiss 2nd tier champion,,20/21,504.0,Grasshopper Club Zurich,
109556,135343,English League Cup winner,,2025,762.0,Newcastle United,
109557,135343,Swiss champion,,14/15,26.0,FC Basel 1893,
109558,135343,Swiss champion,,13/14,26.0,FC Basel 1893,
109559,135343,Swiss champion,,12/13,26.0,FC Basel 1893,
109560,1355277,Copa São Paulo de Juniores winner,,2025,14708.0,São Paulo FC U20,
109561,1355268,Campeão Gaúcho,,25/26,210.0,Grêmio Foot-Ball Porto Alegrense,
109562,1355268,Under-17 South American Championship winner,,2025,23130.0,Brazil U17,
109563,1355486,Under-17 South American Championship winner,,2025,23130.0,Brazil U17,
109564,135617,Campeonato Brasileiro Série B Champioen,,11/12,3197.0,Goiás EC,
109565,135747,Italian Supercoppa winner (Primavera),,11/12,8505.0,Fiorentina Primavera,
109566,136005,Colombian Champion,,17/18,10503.0,Deportes Tolima,
109567,136005,Colombian Super Cup winner,,20/21,11648.0,Independiente Santa Fe,
109568,136005,Colombian Super Cup winner,,13/14,9961.0,Deportivo Cali,
109569,1360186,Scottish Second League Champion,,24/25,1191.0,Falkirk FC,
109570,1361784,German Regionalliga Bavaria Champion,,25/26,473.0,1.FC Nuremberg II,
109571,136111,Italian champion,,12/13,506.0,Juventus FC,
109572,136111,Greek champion,,2017,683.0,Olympiacos Piraeus,
109573,136181,Austrian champion,,15/16,409.0,Red Bull Salzburg,
109575,136181,Austrian cup winner,,15/16,409.0,Red Bull Salzburg,
109576,136181,Austrian cup winner,,13/14,409.0,Red Bull Salzburg,
109577,136181,German second tier champion,,17/18,38.0,Fortuna Düsseldorf,
109578,136181,German second tier champion,,15/16,60.0,SC Freiburg,
109579,136184,Turkish cup winner,,23/24,114.0,Besiktas JK,
109580,136184,Turkish Super Cup winner,,24/25,114.0,Besiktas JK,
109581,136184,Norwegian champion,,2016,195.0,Rosenborg BK,
109582,136184,Norwegian champion,,2015,195.0,Rosenborg BK,
109583,136184,Norwegian cup winner,,2016,195.0,Rosenborg BK,
109584,136184,Norwegian cup winner,,2015,195.0,Rosenborg BK,
110085,148455,UEFA Champions League winner,,18/19,31.0,Liverpool FC,
110086,148455,English Champion,,24/25,31.0,Liverpool FC,
110087,148455,English Champion,,19/20,31.0,Liverpool FC,
110088,148455,English Champion,,14/15,631.0,Chelsea FC,
110089,148455,Uefa Supercup winner,,19/20,31.0,Liverpool FC,
110090,148455,FIFA Club World Cup winner,,2020,31.0,Liverpool FC,
110091,148455,English FA Cup winner,,2022,31.0,Liverpool FC,
110092,148455,English League Cup winner,,2024,31.0,Liverpool FC,
109620,137576,Belgian Super Cup Winner,,25/26,2282.0,Club Brugge KV,
109621,137576,Belgian Super Cup Winner,,22/23,2282.0,Club Brugge KV,
109622,137576,Belgian Super Cup Winner,,21/22,2282.0,Club Brugge KV,
109623,137576,Belgian Super Cup Winner,,18/19,2282.0,Club Brugge KV,
109624,137576,Belgian Super Cup Winner,,16/17,2282.0,Club Brugge KV,
109625,137582,Turkish champion,,18/19,141.0,Galatasaray,
109626,137582,Turkish champion,,17/18,141.0,Galatasaray,
109627,137582,Turkish cup winner,,18/19,141.0,Galatasaray,
109628,137582,Turkish cup winner,,15/16,141.0,Galatasaray,
109629,137582,Turkish Super Cup winner,,19/20,141.0,Galatasaray,
109630,137582,Turkish Super Cup winner,,16/17,141.0,Galatasaray,
109631,137582,Norwegian champion,,2022,687.0,Molde FK,
109632,137582,Norwegian champion,,2014,687.0,Molde FK,
109633,137582,Norwegian champion,,2012,687.0,Molde FK,
109634,137582,Norwegian cup winner,,2023,687.0,Molde FK,
109635,137582,Norwegian cup winner,,2021,687.0,Molde FK,
109636,137582,Norwegian cup winner,,2014,687.0,Molde FK,
109637,137582,Norwegian cup winner,,2013,687.0,Molde FK,
109638,137616,Turkish cup winner,,25/26,449.0,Trabzonspor,
109639,137616,Turkish second tier champion,,14/15,3205.0,Kayserispor,
109640,137745,Brazilian champion,,2024,537.0,Botafogo de Futebol e Regatas,
109641,137745,Copa Libertadores winner,,23/24,537.0,Botafogo de Futebol e Regatas,
109642,137745,Campeão da Taça Rio,,25/26,537.0,Botafogo de Futebol e Regatas,
109643,137745,Campeão da Taça Rio,,23/24,537.0,Botafogo de Futebol e Regatas,
109644,1378320,South African champion,,25/26,2557.0,Orlando Pirates,
109645,1378320,South African cup winner,,25/26,2557.0,Orlando Pirates,
109646,1378320,MTN8 Cup Winner,,25/26,2557.0,Orlando Pirates,
109647,137840,CONCACAF Champions League winner,,22/23,4941.0,Club León FC,
109648,137840,Mexican Champion Apertura,,20/21,4941.0,Club León FC,
109649,137840,Colombian Champion,,23/24,8172.0,Atlético Nacional,
109650,137840,Colombian Champion,,15/16,11648.0,Independiente Santa Fe,
109651,137840,Colombian Cup winner,,24/25,8172.0,Atlético Nacional,
109652,137840,Colombian Cup winner,,23/24,8172.0,Atlético Nacional,
109653,137840,Colombian Cup winner,,14/15,11854.0,Junior FC,
109654,137840,Colombian Super Cup winner,,24/25,8172.0,Atlético Nacional,
109655,137840,Colombian Super Cup winner,,16/17,11648.0,Independiente Santa Fe,
109656,137840,Leagues Cup Winner,,2021,4941.0,Club León FC,
109657,1380482,Georgian cup winner,,24/25,32017.0,FC Dila Gori,
109658,1380482,Georgian Supercup winner,,24/25,32017.0,FC Dila Gori,
109659,138335,Danish champion,,14/15,865.0,FC Midtjylland,
109660,1384865,Swedish cup winner,,2026,2719.0,Mjällby AIF,
109661,138803,Spanish 2nd tier champion,,23/24,1244.0,CD Leganés,
109662,138803,Spanish 2nd tier champion,,21/22,3302.0,UD Almería,
109663,138803,Spanish 2nd tier champion,,14/15,150.0,Real Betis Balompié,
109664,1388409,Campeão Mineiro,,2026,609.0,Cruzeiro Esporte Clube,
109665,138927,European champion,,2024,3375.0,Spain,
109666,138927,UEFA Champions League winner,,23/24,418.0,Real Madrid,
109667,138927,UEFA Champions League winner,,21/22,418.0,Real Madrid,
109668,138927,UEFA Champions League winner,,17/18,418.0,Real Madrid,
109669,138927,UEFA Champions League winner,,16/17,418.0,Real Madrid,
109670,138927,UEFA Champions League winner,,15/16,418.0,Real Madrid,
109671,138927,UEFA Champions League winner,,13/14,418.0,Real Madrid,
109672,138927,Spanish champion,,23/24,418.0,Real Madrid,
109673,138927,Spanish champion,,21/22,418.0,Real Madrid,
109674,138927,Spanish champion,,19/20,418.0,Real Madrid,
109675,138927,Spanish champion,,16/17,418.0,Real Madrid,
109676,138927,Uefa Supercup winner,,24/25,418.0,Real Madrid,
109677,138927,Uefa Supercup winner,,22/23,418.0,Real Madrid,
109678,138927,Uefa Supercup winner,,17/18,418.0,Real Madrid,
109679,138927,Uefa Supercup winner,,16/17,418.0,Real Madrid,
109680,138927,Uefa Supercup winner,,14/15,418.0,Real Madrid,
109681,138927,Winner UEFA Nations League,,2023,3375.0,Spain,
109682,138927,FIFA Club World Cup winner,,2023,418.0,Real Madrid,
109683,138927,FIFA Club World Cup winner,,2019,418.0,Real Madrid,
109684,138927,FIFA Club World Cup winner,,2018,418.0,Real Madrid,
109685,138927,FIFA Club World Cup winner,,2017,418.0,Real Madrid,
109686,138927,FIFA Club World Cup winner,,2015,418.0,Real Madrid,
109687,138927,Spanish cup winner,,22/23,418.0,Real Madrid,
109688,138927,Spanish cup winner,,13/14,418.0,Real Madrid,
109689,138927,Spanish Super Cup winner,,23/24,418.0,Real Madrid,
109690,138927,Spanish Super Cup winner,,21/22,418.0,Real Madrid,
109691,138927,Spanish Super Cup winner,,19/20,418.0,Real Madrid,
109692,138927,Spanish Super Cup winner,,17/18,418.0,Real Madrid,
109693,138927,European Under-21 champion,,2013,9567.0,Spain U21,
109694,138927,European Under-19 champion,,2011,12609.0,Spain U19,
109695,138927,Intercontinental Cup winner,,2025,418.0,Real Madrid,
109696,139208,UEFA Best Player in Europe,,2019,31.0,Liverpool FC,
109697,139208,Player of the Year,,18/19,,,Premier League
109698,139208,TM-Player of the season,,2019,,,
109699,139208,UEFA Champions League winner,,18/19,31.0,Liverpool FC,
109700,139208,English Champion,,24/25,31.0,Liverpool FC,
109701,139208,English Champion,,19/20,31.0,Liverpool FC,
109702,139208,Uefa Supercup winner,,19/20,31.0,Liverpool FC,
109703,139208,FIFA Club World Cup winner,,2020,31.0,Liverpool FC,
109704,139208,English FA Cup winner,,2022,31.0,Liverpool FC,
109705,139208,English League Cup winner,,2024,31.0,Liverpool FC,
109706,139208,English League Cup winner,,2022,31.0,Liverpool FC,
109707,139208,English Super Cup winner,,22/23,31.0,Liverpool FC,
109708,139208,Scottish champion,,14/15,371.0,Celtic FC,
109709,139208,Scottish champion,,13/14,371.0,Celtic FC,
109710,139208,Scottish league cup winner,,14/15,371.0,Celtic FC,
109711,139304,Footballer of the Year,,2024,6133.0,Estonia,
109712,139304,Footballer of the Year,,2023,6133.0,Estonia,
109713,139304,Swiss champion,,21/22,260.0,FC Zürich,
109714,139304,Estonian champion,,2011,1002.0,FC Flora Tallinn,
109715,139304,Estonian cup winner,,2013,1002.0,FC Flora Tallinn,
109716,139304,Estonian Super Cup winner,,2012,1002.0,FC Flora Tallinn,
109717,139304,Estonian Super Cup winner,,2011,1002.0,FC Flora Tallinn,
109718,139304,German second tier champion,,23/24,35.0,FC St. Pauli,
109719,139336,Portuguese cup winner,,2015,336.0,Sporting CP,
109720,139336,Portuguese cup winner,,2013,2420.0,Vitória Guimarães SC,
109721,139336,Portuguese league cup winner,,23/24,1075.0,SC Braga,
109722,139336,Portuguese Super Cup winner,,2016,336.0,Sporting CP,
109723,139393,Turkish second tier champion,,22/23,152.0,Samsunspor,
109724,139393,Serbian champion,,20/21,159.0,Red Star Belgrade,
109725,139393,Serbian champion,,19/20,159.0,Red Star Belgrade,
109726,139393,Cypriot champions,,23/24,2784.0,APOEL Nicosia,
109727,139395,Portuguese champion,,24/25,336.0,Sporting CP,
109728,139395,Portuguese champion,,23/24,336.0,Sporting CP,
109729,139395,Portuguese cup winner,,2025,336.0,Sporting CP,
109730,139395,Portuguese cup winner,,2021,1075.0,SC Braga,
109731,139395,Portuguese cup winner,,2015,336.0,Sporting CP,
109732,139395,Portuguese league cup winner,,21/22,336.0,Sporting CP,
109733,139395,Portuguese league cup winner,,19/20,1075.0,SC Braga,
109734,139395,Portuguese Super Cup winner,,2022,336.0,Sporting CP,
109735,1393961,Spanish 2nd tier champion,,25/26,630.0,Racing Santander,
109736,139396,Top goal scorer,,12/13,,,UEFA Euro Under-19 qualification
109737,139396,Top goal scorer,,09/10,,,U17 Algarve Tournament
109738,139396,Winner UEFA Nations League,,2019,3300.0,Portugal,
109739,139396,Dutch Cup winner,,21/22,383.0,PSV Eindhoven,
109740,139396,Portuguese league cup winner,,23/24,1075.0,SC Braga,
109741,139396,Turkish champion,,14/15,141.0,Galatasaray,
109742,139396,Turkish cup winner,,22/23,36.0,Fenerbahce,
109743,139396,Turkish cup winner,,14/15,141.0,Galatasaray,
109744,139396,Turkish cup winner,,13/14,141.0,Galatasaray,
109745,139396,Turkish Super Cup winner,,16/17,141.0,Galatasaray,
109746,139396,Greek champion,,2021,683.0,Olympiacos Piraeus,
109747,139396,Dutch Super Cup winner,,2022,383.0,PSV Eindhoven,
109748,1394884,Swedish champion,,2025,2719.0,Mjällby AIF,
109749,139494,Player of the Year,,09/10,,,Serie A Primera Etapa
109750,139494,Top goal scorer,,09/10,,,LigaPro Serie A
109751,139494,Copa Sudamericana winner,,21/22,19309.0,Independiente del Valle,
109752,139494,Campeón Copa Ecuador,,21/22,19309.0,Independiente del Valle,
109753,139494,UAE Champion,,18/19,60529.0,Shabab Al-Ahli Club,
109754,139494,UAE Cup winner,,18/19,60529.0,Shabab Al-Ahli Club,
109755,139494,UAE League Cup Winner,,18/19,60529.0,Shabab Al-Ahli Club,
109756,1396595,Turkish champion,,25/26,141.0,Galatasaray,
109757,139867,Brazilian cup winner,,2023,585.0,São Paulo Futebol Clube,
109758,139867,Winner Supercopa do Brasil,,2024,585.0,São Paulo Futebol Clube,
109759,139867,Campeão Paulista,,20/21,585.0,São Paulo Futebol Clube,
109760,1400913,Swedish champion,,2025,2719.0,Mjällby AIF,
109761,1400913,Swedish cup winner,,2026,2719.0,Mjällby AIF,
109762,1404902,CAF Confederation Cup winner,,25/26,6772.0,USM Alger,
109763,1404902,Algerian cup winner,,25/26,6772.0,USM Alger,
109764,1404902,Algerian cup winner,,24/25,6772.0,USM Alger,
109765,140518,Top goal scorer,,17/18,,,Saudi Pro League
109766,140518,Bolivian League Cup winner,,22/23,6878.0,Bolívar La Paz,
109767,140554,Top goal scorer,,11/12,,,Scottish League Two
109768,140554,Scottish cup winner,,15/16,903.0,Hibernian FC,
109769,140554,Scottish Second League Champion,,16/17,903.0,Hibernian FC,
109770,140554,Scottish Second League Champion,,13/14,511.0,Dundee FC,
109771,140808,Belgian champion,,16/17,58.0,RSC Anderlecht,
109772,140808,Belgian champion,,13/14,58.0,RSC Anderlecht,
109773,140808,Belgian champion,,12/13,58.0,RSC Anderlecht,
109774,140808,Belgian cup winner,,2022,157.0,KAA Gent,
109775,140808,Belgian Super Cup Winner,,14/15,58.0,RSC Anderlecht,
109776,140808,Viareggio,,12/13,3038.0,RSC Anderlecht U19,
109777,140811,Goalkeeper of the season,,18/19,,,Campeonato Brasileiro Série A
109778,140811,Brazilian cup winner,,2022,614.0,CR Flamengo,
109779,140811,Brazilian cup winner,,2019,679.0,Club Athletico Paranaense,
109780,140811,Copa Sudamericana winner,,20/21,679.0,Club Athletico Paranaense,
109781,140811,Copa Sudamericana winner,,17/18,679.0,Atlético Paranaense,
109782,140811,Copa Libertadores winner,,21/22,614.0,CR Flamengo,
109783,140811,Copa Suruga Bank Winner,,18/19,679.0,Club Athletico Paranaense,
109784,140811,Campeão da Copa do Nordeste,,23/24,10870.0,Fortaleza Esporte Clube,
109785,140811,Olympic medalist,,2021,53818.0,Brazil Olympic Team,
109786,140776,Top goal scorer,,23/24,,,King's Cup
109787,140776,Spanish champion,,20/21,13.0,Atlético de Madrid,
109788,140776,Europa League winner,,17/18,13.0,Atlético de Madrid,
109789,140776,French 2nd tier champion,,12/13,162.0,AS Monaco,
109790,14086,English Champion,,12/13,985.0,Manchester United,
109791,14086,Italian champion,,20/21,46.0,Inter Milan,
109792,14086,Europa League winner,,16/17,985.0,Manchester United,
109793,14086,English FA Cup winner,,2016,985.0,Manchester United,
109794,14086,English League Cup winner,,2017,985.0,Manchester United,
109795,14086,English Super Cup winner,,11/12,985.0,Manchester United,
109796,14086,English Super Cup winner,,10/11,985.0,Manchester United,
109797,14086,UI Cup winner,,08/09,405.0,Aston Villa,
109798,14086,U21 Premier League champion,,15/16,9251.0,Manchester United U21,
109799,141050,European champion,,2016,3300.0,Portugal,
109800,141050,French champion,,23/24,583.0,Paris Saint-Germain,
109801,141050,French champion,,22/23,583.0,Paris Saint-Germain,
109802,141050,French champion,,21/22,583.0,Paris Saint-Germain,
109803,141050,Winner UEFA Nations League,,2019,3300.0,Portugal,
109804,141050,French cup winner,,23/24,583.0,Paris Saint-Germain,
109805,141050,French cup winner,,20/21,583.0,Paris Saint-Germain,
109806,141050,Portuguese champion,,19/20,720.0,FC Porto,
109807,141050,Portuguese champion,,17/18,720.0,FC Porto,
109808,141050,Portuguese cup winner,,2020,720.0,FC Porto,
109809,141050,Saudi Arabian champion,,24/25,8023.0,Al-Ittihad Club,
109810,141050,Saudi Cup Winner,,24/25,8023.0,Al-Ittihad Club,
109811,141050,French Super Cup winner,,23/24,583.0,Paris Saint-Germain,
109812,141050,French Super Cup winner,,22/23,583.0,Paris Saint-Germain,
109813,141050,French Super Cup winner,,20/21,583.0,Paris Saint-Germain,
109814,141103,Gold Cup winner,,2019,6303.0,Mexico,
109815,141103,Derby of the Americas Champion,,24/25,4035.0,CF Pachuca,
109816,141103,Challenger Cup Champion,,24/25,4035.0,CF Pachuca,
109817,141103,CONCACAF Champions League winner,,23/24,4035.0,CF Pachuca,
109818,141103,CONCACAF Champions League winner,,19/20,7055.0,Tigres UANL,
109819,141103,CONCACAF Champions League winner,,11/12,2407.0,CF Monterrey,
109820,141103,CONCACAF Champions League winner,,10/11,2407.0,CF Monterrey,
109821,141103,Mexican Campeón de Campeones,,17/18,7055.0,Tigres UANL,
109822,141103,Mexican Campeón de Campeones,,15/16,7055.0,Tigres UANL,
109823,141103,Mexican Clausura champion,,18/19,7055.0,Tigres UANL,
109824,141103,Mexican Champion Apertura,,17/18,7055.0,Tigres UANL,
109825,141103,Mexican Champion Apertura,,16/17,7055.0,Tigres UANL,
109826,141103,Mexican Champion Apertura,,10/11,2407.0,CF Monterrey,
109827,141103,Campeones Cup Winner,,17/18,7055.0,Tigres UANL,
109828,141660,Europa League winner,,16/17,985.0,Manchester United,
109829,141660,English FA Cup winner,,2016,985.0,Manchester United,
109830,141660,English League Cup winner,,2017,985.0,Manchester United,
109831,141660,English Super Cup winner,,16/17,985.0,Manchester United,
109832,141660,English FA Youth Cup winner,,10/11,5242.0,Manchester United U18,
109833,141660,U21 Premier League champion,,12/13,9251.0,Manchester United U21,
109834,141805,Saudi Arabian champion,,25/26,18544.0,Al-Nassr FC,
109835,141805,Saudi Super Cup Winner,,20/21,18544.0,Al-Nassr FC,
109836,141813,Player of the Year,,23/24,,,Professional Football League (- 23/24)
109837,141813,Argentinian champion,,2024,1029.0,CA Vélez Sarsfield,
109838,142021,Spanish 2nd tier champion,,20/21,714.0,RCD Espanyol Barcelona,
109839,142031,German cup winner,,17/18,24.0,Eintracht Frankfurt,
109840,142310,Africa Cup winner,,2024,3591.0,Ivory Coast,
109841,142310,Portuguese cup winner,,2016,1075.0,SC Braga,
109842,142310,English 2nd tier champion,,17/18,543.0,Wolverhampton Wanderers,
109843,1427892,Spanish 2nd tier champion,,25/26,630.0,Racing Santander,
109844,1428874,Champion Primera B,,24/25,5622.0,Universidad de Concepción,
109845,143045,Top goal scorer,,19/20,,,Liga MX Apertura
109846,143045,Top goal scorer,,13/14,,,Copa MX Clausura (- 18/19)
109847,143045,Greek champion,,2016,683.0,Olympiacos Piraeus,
109848,143045,CONCACAF Champions League winner,,17/18,6711.0,Deportivo Guadalajara,
109849,143045,Mexican Clausura champion,,16/17,6711.0,Deportivo Guadalajara,
109850,143045,Mexican Cup winner Clausura,,16/17,6711.0,Deportivo Guadalajara,
109851,143045,Mexican Cup winner Clausura,,13/14,7055.0,Tigres UANL,
109852,143424,UEFA Champions League winner,,18/19,31.0,Liverpool FC,
109853,143424,English Champion,,19/20,31.0,Liverpool FC,
109854,143424,Uefa Supercup winner,,19/20,31.0,Liverpool FC,
109855,143424,FIFA Club World Cup winner,,2020,31.0,Liverpool FC,
109856,143424,English FA Cup winner,,2022,31.0,Liverpool FC,
109857,143424,English FA Cup winner,,2017,11.0,Arsenal FC,
109858,143424,English FA Cup winner,,2015,11.0,Arsenal FC,
109859,143424,English FA Cup winner,,2014,11.0,Arsenal FC,
109860,143424,English League Cup winner,,2022,31.0,Liverpool FC,
109861,143424,English Super Cup winner,,17/18,11.0,Arsenal FC,
109862,143424,English Super Cup winner,,15/16,11.0,Arsenal FC,
109863,143424,English Super Cup winner,,14/15,11.0,Arsenal FC,
109864,143424,Turkish cup winner,,23/24,114.0,Besiktas JK,
109865,143424,Scottish champion,,25/26,371.0,Celtic FC,
109866,143424,Scottish cup winner,,25/26,371.0,Celtic FC,
109867,143812,Italian champion,,20/21,46.0,Inter Milan,
109868,143812,Italian cup winner,,21/22,46.0,Inter Milan,
109869,143812,Italian Super Cup winner,,21/22,46.0,Inter Milan,
109870,143812,Uruguayan champion,,11/12,866.0,Club Nacional,
109871,1439518,Colombian Cup winner,,24/25,8172.0,Atlético Nacional,
109872,143891,German Super Cup winner,,19/20,16.0,Borussia Dortmund,
109873,143891,European Under-21 champion,,2017,3817.0,Germany U21,
109874,143891,German second tier champion,,15/16,60.0,SC Freiburg,
109875,144028,English Champion,,25/26,11.0,Arsenal FC,
109876,144028,English Super Cup winner,,23/24,11.0,Arsenal FC,
109877,144028,Belgian champion,,18/19,1184.0,KRC Genk,
109878,144028,Belgian Second League Champion,,13/14,968.0,KVC Westerlo,
109879,144028,Belgian cup winner,,2013,1184.0,KRC Genk,
109880,144128,Footballer of the Year,,2020,3277.0,CD Universidad Católica,
109881,144128,Chilean champion,,2021,3277.0,CD Universidad Católica,
109882,144128,Chilean champion,,2020,3277.0,CD Universidad Católica,
109883,144128,Chilean champion,,2019,3277.0,CD Universidad Católica,
109884,144128,Chilean champion,,2018,3277.0,CD Universidad Católica,
109885,144128,Chilean Super Cup Winner,,19/20,3277.0,CD Universidad Católica,
109886,144128,Chilean Super Cup Winner,,18/19,3277.0,CD Universidad Católica,
109887,144244,Danish champion,,24/25,190.0,FC Copenhagen,
109888,144244,Danish Cup Winner,,24/25,190.0,FC Copenhagen,
109889,1446971,Campeão Gaúcho,,25/26,210.0,Grêmio Foot-Ball Porto Alegrense,
109890,145115,Footballer of the Year,,2017,53982.0,Kosovo,
109891,145115,Footballer of the Year,,2016,53982.0,Kosovo,
109892,145115,TM-Player of the season,,2018,,,
109893,145115,Italian cup winner,,18/19,398.0,SS Lazio,
109894,145115,Italian Super Cup winner,,19/20,398.0,SS Lazio,
109895,145115,Austrian champion,,25/26,413.0,LASK,
109896,145115,Austrian champion,,17/18,409.0,Red Bull Salzburg,
109897,145115,Austrian champion,,16/17,409.0,Red Bull Salzburg,
109898,145115,Austrian champion,,15/16,409.0,Red Bull Salzburg,
109899,145115,Austrian champion,,14/15,409.0,Red Bull Salzburg,
109900,145115,Austrian champion,,13/14,409.0,Red Bull Salzburg,
109901,145115,Austrian cup winner,,25/26,413.0,LASK,
109902,145115,Austrian cup winner,,16/17,409.0,Red Bull Salzburg,
109903,145115,Austrian cup winner,,15/16,409.0,Red Bull Salzburg,
109904,145115,Austrian cup winner,,14/15,409.0,Red Bull Salzburg,
109905,145115,Austrian cup winner,,13/14,409.0,Red Bull Salzburg,
109906,145400,Brazilian cup winner,,2016,210.0,Grêmio Foot-Ball Porto Alegrense,
109907,145400,Copa Libertadores winner,,16/17,210.0,Grêmio Foot-Ball Porto Alegrense,
109908,145400,Copa Libertadores winner,,13/14,1775.0,CA San Lorenzo de Almagro,
109909,145400,Campeão Gaúcho,,25/26,210.0,Grêmio Foot-Ball Porto Alegrense,
109910,145400,Campeão Gaúcho,,23/24,210.0,Grêmio Foot-Ball Porto Alegrense,
109911,145400,Campeão Gaúcho,,22/23,210.0,Grêmio Foot-Ball Porto Alegrense,
109912,145400,Campeão Gaúcho,,19/20,210.0,Grêmio Foot-Ball Porto Alegrense,
109913,145400,Campeão Gaúcho,,18/19,210.0,Grêmio Foot-Ball Porto Alegrense,
109914,145400,Campeão Gaúcho,,17/18,210.0,Grêmio Foot-Ball Porto Alegrense,
109915,145400,Recopa Sudamericana winner,,17/18,210.0,Grêmio Foot-Ball Porto Alegrense,
109916,145400,Argentinian champion,,2013,1775.0,CA San Lorenzo de Almagro,
109917,145466,Player of the Year,,17/18,,,
109918,145466,Player of the Year,,14/15,,,
109919,145466,Player of the Year,,13/14,,,
109920,145466,English 2nd tier champion,,21/22,931.0,Fulham FC,
109921,145466,CONCACAF Nations League Winner,,23/24,3505.0,United States,
109922,145466,CONCACAF Nations League Winner,,19/20,3505.0,United States,
109923,145553,English 3rd tier champion,,19/20,990.0,Coventry City,
109924,145707,UEFA Champions League winner,,16/17,418.0,Real Madrid,
109925,145707,UEFA Champions League winner,,15/16,418.0,Real Madrid,
109926,145707,English Champion,,18/19,281.0,Manchester City,
109927,145707,English Champion,,17/18,281.0,Manchester City,
109928,145707,Spanish champion,,16/17,418.0,Real Madrid,
109929,145707,Italian champion,,19/20,506.0,Juventus FC,
109930,145707,Uefa Supercup winner,,16/17,418.0,Real Madrid,
109931,145707,FIFA Club World Cup winner,,2017,418.0,Real Madrid,
109932,145707,English FA Cup winner,,2019,281.0,Manchester City,
109933,145707,Italian cup winner,,23/24,506.0,Juventus FC,
109934,145707,Italian cup winner,,20/21,506.0,Juventus FC,
109935,145707,Italian Super Cup winner,,20/21,506.0,Juventus FC,
109936,145707,English League Cup winner,,2019,281.0,Manchester City,
109937,145707,English League Cup winner,,2018,281.0,Manchester City,
109938,145707,Portuguese champion,,12/13,720.0,FC Porto,
109939,145707,Portuguese champion,,11/12,720.0,FC Porto,
109940,145707,Derby of the Americas Champion,,24/25,614.0,CR Flamengo,
109941,145707,Challenger Cup Champion,,24/25,614.0,CR Flamengo,
109942,145707,Brazilian champion,,2025,614.0,CR Flamengo,
109943,145707,Brazilian cup winner,,2010,221.0,Santos FC,
109944,145707,Winner Supercopa do Brasil,,2025,614.0,CR Flamengo,
109945,145707,Copa Libertadores winner,,24/25,614.0,CR Flamengo,
109946,145707,Copa Libertadores winner,,10/11,221.0,Santos FC,
109947,145707,Under-20 South American Championship winner,,2011,7658.0,Brazil U20,
109948,145707,Campeão Paulista,,10/11,221.0,Santos FC,
109949,145707,Campeão Carioca,,25/26,614.0,CR Flamengo,
109950,145707,Campeão Carioca,,24/25,614.0,CR Flamengo,
109951,145838,Belgian champion,,16/17,58.0,RSC Anderlecht,
109952,145838,Belgian champion,,13/14,58.0,RSC Anderlecht,
109953,145838,Belgian Super Cup Winner,,14/15,58.0,RSC Anderlecht,
109954,145838,US Open Cup Winner,,24/25,63966.0,Nashville SC,
109955,145838,Honduran Champion Clausura,,23/24,2720.0,CD Olimpia,
109956,1458978,Senegalese cup winner,,22/23,3917.0,ASC Jaraaf de Dakar,
109957,146155,MLS MVP,,21/22,,,Major League Soccer
