row_id,name,league,apps,minutes,team_id,atk_goals,atk_xg,atk_goals_vs_xg,atk_shots,atk_shots_on_target,atk_conversion_pct,atk_xg_per_shot,def_tackles,def_interceptions,def_possession_won,def_blocks,def_clearances,def_ground_duels_total,def_ground_duels_won,def_ground_duels_pct,def_aerial_duels_total,def_aerial_duels_won,def_aerial_duels_pct,pass_total,pass_accuracy_pct,pass_open_play_total,pass_open_play_pct,pass_final_third,pass_crosses,pass_long_total,pass_long_successful,pass_long_pct,pass_through_balls,carry_all_carries,carry_progressive,carry_distance_m,carry_avg_distance_m,carry_prog_distance_m,carry_prog_avg_distance_m,carry_lead_to_shot,carry_lead_to_goal,carry_lead_to_chance,carry_lead_to_assist,gk_goals_conceded,gk_saves,gk_save_pct,gk_xgot_conceded,gk_goals_prevented,gk_goals_prevented_rate,norm_name,source,season
178620961600462,"Adam Aznou","Premier League",0,0,ehd2iemqmschhj2ec0vayztzz,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961600463,"Alfie Cresswell","Premier League",0,0,48gk2hpqtsl6p9sx9kjhaydq4,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961600464,"Aaron Wan-Bissaka","Premier League",25,2084,4txjdaqveermfryvbfrr4taf7,0,0.0,0.0,0,0,0.0,0.0,33,40,75,5,94,119,61,51.3,46,22,47.8,738,76.7,241,71.4,566,172,42,16,38.1,2,182,99,2112.7,11.6,1101.0,11.1,0,0,6,1,,,,,,,,,2025/2026
178620961600465,"Rhys Chadwick","Premier League",0,0,48gk2hpqtsl6p9sx9kjhaydq4,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961600466,"Sam Byram","Premier League",2,8,48gk2hpqtsl6p9sx9kjhaydq4,0,0.0,0.0,0,0,0.0,0.0,1,0,1,0,2,2,1,50.0,0,0,0.0,6,50.0,1,0.0,3,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961600467,"Keiber Lamadrid","Premier League",0,0,4txjdaqveermfryvbfrr4taf7,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961600468,"Ryan Kavuma-McQueen","Premier League",0,0,9q0arba2kbnywth8bkxlhgmdr,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961600469,"Shumaira Mheuka","Premier League",1,1,9q0arba2kbnywth8bkxlhgmdr,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1,1,0,0.0,1,0,0.0,2,50.0,0,0.0,1,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961600470,"Jayden Lienou","Premier League",0,0,48gk2hpqtsl6p9sx9kjhaydq4,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961600471,"Will Wright","Premier League",0,0,c8h9bw1l82s06h77xxrelzhur,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961600472,"James McConnell","Premier League",0,0,c8h9bw1l82s06h77xxrelzhur,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961600473,"Talla Ndiaye","Premier League",0,0,c8h9bw1l82s06h77xxrelzhur,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961600474,"Jimmy Sinclair","Premier League",0,0,1qtaiy11gswx327s0vkibf70n,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961600475,"Archie Whitehall","Premier League",0,0,1qtaiy11gswx327s0vkibf70n,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961600476,"Eric da Silva Moreira","Premier League",0,0,1qtaiy11gswx327s0vkibf70n,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961600477,"Jonah Kusi-Asare","Premier League",7,49,hzqh7z0mdl3v7gwete66syxp,0,0.0,0.0,0,0,0.0,0.0,1,0,4,0,0,9,3,33.3,7,1,14.3,16,68.8,8,75.0,11,6,0,0,0.0,0,5,2,57.1,11.4,34.2,17.1,0,0,0,0,,,,,,,,,2025/2026
178620961600478,"Kieran Morrison","Premier League",0,0,c8h9bw1l82s06h77xxrelzhur,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961600479,"Mathis Eboué","Premier League",0,0,9q0arba2kbnywth8bkxlhgmdr,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961600480,"Igor Julio","Premier League",4,103,e5p0ehyguld7egzhiedpdnc3w,0,0.0,0.0,0,0,0.0,0.0,0,1,3,2,10,1,0,0.0,1,0,0.0,22,72.7,5,40.0,16,2,0,0,0.0,0,6,4,77.4,12.9,48.3,12.1,0,0,1,0,,,,,,,,,2025/2026
178620961600481,"Ollie Shield","Premier League",0,0,7yx5dqhhphyvfisohikodajhv,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961600482,"Saheed Olagunju","Premier League",0,0,b9si1jn1lfxfund69e9ogcu2n,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961600483,"Harrison Jones","Premier League",0,0,1r3545b2dzan8yqa80gtmcjch,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961600484,"Mike Trésor","Premier League",6,37,64bxxwu2mv2qqlv0monbkj1om,0,0.0,0.0,0,0,0.0,0.0,1,0,4,0,0,5,1,20.0,3,0,0.0,27,85.2,6,50.0,23,3,1,1,100.0,0,9,3,84.0,9.3,0.7,0.2,0,0,0,0,,,,,,,,,2025/2026
178620961600485,"Jim Thwaites","Premier League",0,0,6eqit8ye8aomdsrrq0hk3v7gh,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961600486,"Luka Bentt","Premier League",0,0,7yx5dqhhphyvfisohikodajhv,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961600487,"Joshua Stephenson","Premier League",0,0,7yx5dqhhphyvfisohikodajhv,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961600488,"Jenson Jones","Premier League",0,0,1r3545b2dzan8yqa80gtmcjch,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961600489,"Riley Owen","Premier League",0,0,7yx5dqhhphyvfisohikodajhv,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961600490,"Marli Salmon","Premier League",0,0,4dsgumo7d4zupm2ugsvm4zm4d,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961600491,"Conor McManus","Premier League",0,0,7yx5dqhhphyvfisohikodajhv,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961600492,"Calvin Ramsay","Premier League",0,0,c8h9bw1l82s06h77xxrelzhur,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961600493,"Tyler Fredricson","Premier League",1,2,6eqit8ye8aomdsrrq0hk3v7gh,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,2,0,0,0.0,0,0,0.0,1,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961600494,"Callum Olusesi","Premier League",1,14,22doj4sgsocqpxw45h607udje,0,0.0,0.0,0,0,0.0,0.0,0,0,2,0,0,0,0,0.0,0,0,0.0,8,100.0,4,100.0,8,4,0,0,0.0,0,2,0,13.7,6.8,-0.1,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961600495,"James Rowswell","Premier League",1,1,22doj4sgsocqpxw45h607udje,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961600496,"James Wilson","Premier League",0,0,22doj4sgsocqpxw45h607udje,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961600497,"Benoît Badiashile","Premier League",8,471,9q0arba2kbnywth8bkxlhgmdr,0,0.0,0.0,0,0,0.0,0.0,7,10,16,4,27,15,9,60.0,17,8,47.1,439,92.9,32,78.1,408,25,0,0,0.0,0,58,27,526.0,9.1,197.5,7.3,0,0,0,0,,,,,,,,,2025/2026
178620961600498,"Jack Whittaker","Premier League",0,0,1r3545b2dzan8yqa80gtmcjch,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961600499,"Harry Howell","Premier League",3,93,e5p0ehyguld7egzhiedpdnc3w,0,0.0,0.0,0,0,0.0,0.0,1,0,3,0,3,8,3,37.5,6,2,33.3,34,85.3,9,77.8,29,7,4,0,0.0,0,14,3,168.1,12.0,-6.9,-2.3,0,0,0,0,,,,,,,,,2025/2026
178620961700500,"Jaydon Jones","Premier League",0,0,1r3545b2dzan8yqa80gtmcjch,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700501,"Rio Kyerematen","Premier League",0,0,22doj4sgsocqpxw45h607udje,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700502,"Godwill Kukonki","Premier League",0,0,6eqit8ye8aomdsrrq0hk3v7gh,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700503,"Leo Shahar","Premier League",0,0,7vn2i2kd35zuetw6b38gw9jsz,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700504,"Kian McMahon-Brown","Premier League",0,0,64bxxwu2mv2qqlv0monbkj1om,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700505,"Milan Aleksic","Premier League",0,0,1r3545b2dzan8yqa80gtmcjch,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700506,"Jack Moorhouse","Premier League",0,0,6eqit8ye8aomdsrrq0hk3v7gh,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700507,"Lucá Williams-Barnett","Premier League",0,0,22doj4sgsocqpxw45h607udje,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700508,"Luke Rawlings","Premier League",0,0,b9si1jn1lfxfund69e9ogcu2n,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700509,"Jun'ai Byfield","Premier League",1,1,22doj4sgsocqpxw45h607udje,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,1,1,100.0,5,80.0,2,100.0,4,2,0,0,0.0,0,1,0,6.0,6.0,-5.1,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700510,"Malcom DaCosta","Premier League",0,0,1pse9ta7a45pi2w2grjim70ge,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700511,"Ryan McAidoo","Premier League",0,0,a3nyxabgsqlnqfkeg41m6tnpp,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620963708735,"Killian Barrett","League Two",1,90,2h0f9b45mwop10akb6bp7qx3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,33.3,1.8,-0.2,0.5,,,2025/2026
178620961700512,"Zach Marsh","Premier League",0,0,1c8m2ko0wxq1asfkuykurdr0y,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700513,"Kaden Rodney","Premier League",1,3,1c8m2ko0wxq1asfkuykurdr0y,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,1,0,0.0,5,60.0,2,50.0,3,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700514,"Amara Nallo","Premier League",0,0,c8h9bw1l82s06h77xxrelzhur,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700515,"Remy Rees-Dottin","Premier League",0,0,1pse9ta7a45pi2w2grjim70ge,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700516,"Danny Imray","Premier League",0,0,1c8m2ko0wxq1asfkuykurdr0y,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700517,"Dominic Sadi","Premier League",0,0,1pse9ta7a45pi2w2grjim70ge,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700518,"Dane Scarlett","Premier League",2,7,22doj4sgsocqpxw45h607udje,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,2,0,0.0,2,0,0.0,4,50.0,0,0.0,2,0,1,1,100.0,0,1,0,7.0,7.0,-6.1,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700519,"Diego Coppola","Premier League",5,194,e5p0ehyguld7egzhiedpdnc3w,0,0.0,0.0,0,0,0.0,0.0,2,1,6,2,13,9,3,33.3,18,10,55.6,114,88.6,12,83.3,101,10,0,0,0.0,0,27,14,273.7,10.1,84.8,6.1,0,0,0,0,,,,,,,,,2025/2026
178620961700520,"Divine Mukasa","Premier League",2,25,a3nyxabgsqlnqfkeg41m6tnpp,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,4,0,0.0,2,0,0.0,19,94.7,12,91.7,18,11,0,0,0.0,1,4,1,39.9,10.0,14.9,14.9,0,0,1,0,,,,,,,,,2025/2026
178620961700521,"Charlie Stevens","Premier League",0,0,1pse9ta7a45pi2w2grjim70ge,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700522,"Reece Welch","Premier League",0,0,ehd2iemqmschhj2ec0vayztzz,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700523,"Jamaldeen Jimoh-Aloba","Premier League",1,8,b496gs285it6bheuikox6z9mj,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,2,1,50.0,0,0,0.0,7,85.7,1,100.0,6,1,0,0,0.0,0,3,0,25.0,8.3,-3.1,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700524,"Elijah Campbell","Premier League",0,0,ehd2iemqmschhj2ec0vayztzz,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700525,"Sam Amissah","Premier League",0,0,hzqh7z0mdl3v7gwete66syxp,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700526,"Dan Neil","Premier League",3,13,1r3545b2dzan8yqa80gtmcjch,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,1,1,1,100.0,2,0,0.0,9,88.9,2,50.0,8,1,0,0,0.0,0,1,0,10.7,10.7,2.4,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700527,"Joél Drakes-Thomas","Premier League",2,7,1c8m2ko0wxq1asfkuykurdr0y,0,0.0,0.0,0,0,0.0,0.0,1,0,2,0,0,3,1,33.3,0,0,0.0,11,72.7,5,80.0,8,4,0,0,0.0,0,4,3,66.3,16.6,46.7,15.6,0,0,0,0,,,,,,,,,2025/2026
178620961700528,"Stephen Mfuni","Premier League",0,0,a3nyxabgsqlnqfkeg41m6tnpp,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700529,"Julio Soler","Premier League",3,34,1pse9ta7a45pi2w2grjim70ge,0,0.0,0.0,0,0,0.0,0.0,1,0,4,0,0,6,3,50.0,0,0,0.0,23,87.0,5,80.0,20,4,2,0,0.0,0,11,2,91.3,8.3,3.7,1.8,0,0,0,0,,,,,,,,,2025/2026
178620961700530,"Tymur Tutierov","Premier League",0,0,1r3545b2dzan8yqa80gtmcjch,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700531,"Leo Hjelde","Premier League",0,0,1r3545b2dzan8yqa80gtmcjch,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700532,"Myles Peart-Harris","Premier League",1,1,7yx5dqhhphyvfisohikodajhv,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,1,0,5.8,5.8,-5.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700533,"Ben Casey","Premier League",0,0,1c8m2ko0wxq1asfkuykurdr0y,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700534,"George King","Premier League",0,0,1c8m2ko0wxq1asfkuykurdr0y,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700535,"Dean Benamar","Premier League",0,0,1c8m2ko0wxq1asfkuykurdr0y,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700536,"Temple Ojinnaka","Premier League",0,0,b9si1jn1lfxfund69e9ogcu2n,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700537,"Tawanda Chirewa","Premier League",2,25,b9si1jn1lfxfund69e9ogcu2n,0,0.0,0.0,0,0,0.0,0.0,3,0,2,0,1,7,4,57.1,1,0,0.0,3,100.0,1,100.0,3,1,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700538,"Seth Ridgeon","Premier League",0,0,hzqh7z0mdl3v7gwete66syxp,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700539,"Charlie Tasker","Premier League",0,0,e5p0ehyguld7egzhiedpdnc3w,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700540,"Reigan Heskey","Premier League",0,0,a3nyxabgsqlnqfkeg41m6tnpp,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,2025/2026
178620961700541,"George Earthy","Premier League",1,8,4txjdaqveermfryvbfrr4taf7,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0.0,3,100.0,1,100.0,3,1,0,0,0.0,0,1,1,7.7,7.7,7.5,7.5,0,0,0,0,,,,,,,,,2025/2026
178620961700542,"Romain Esse","Premier League",4,40,1c8m2ko0wxq1asfkuykurdr0y,0,0.0,0.0,0,0,0.0,0.0,2,0,2,0,0,11,5,45.5,4,1,25.0,20,65.0,9,55.6,13,5,2,0,0.0,0,11,6,91.8,8.3,62.3,10.4,0,0,0,0,,,,,,,,,2025/2026
178620961700543,"Bendito Mantato","Premier League",1,15,6eqit8ye8aomdsrrq0hk3v7gh,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,0,0.0,0,0,0.0,5,100.0,1,100.0,5,1,1,0,0.0,0,2,2,22.8,11.4,19.5,9.8,0,0,1,0,,,,,,,,,2025/2026
178620963708736,"Ian Lawlor","League Two",22,1980,9ze1c55gavzeg6vw37ca1banb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,61,70.1,25.8,-0.2,1.0,,,2025/2026
