player_id,name,national_team,is_international
1055136,Ryoya Morishita,Japan,true
1055183,Andrea Ghion,,false
1055316,Anis Ben Slimane,Tunisia,true
1055327,Antonio S\u00e1nchez,,false
1055426,Alistair Johnston,Canada,true
1056047,Mert Yilmaz,Turkiye U21,false
1056071,Victor Parada,,false
1056256,Saud bin Zaydan,,false
1056267,Micka\u00ebl Biron,Martinique,true
1056370,Altin Zeqiri,Kosovo,true
1056461,Ville Koski,Finland,true
1056689,Harvey Knibbs,,false
1057426,Armin Gigovic,Bosnia and Herzegovina,true
1057432,Johan G\u00f3mez,USA U23,false
1057433,Tanner Tessmann,USA,true
1057583,Talles Magno,Brazil Under 18,true
1057703,Youssouf Ndayishimiye,Burundi,true
1058103,Jo\u00e3o Lucas,,false
1059398,Mirlind Daku,Albania,true
1059451,Jeremy Rafanello,,false
1059490,Mauricio,Paraguay,true
1059627,Rustam Yatimov,Tajikistan,true
1059657,Sergi Cardona,,false
1059674,Jes\u00fas \u00c1lvarez,,false
1060542,S\u00f8ren Tengstedt,Denmark U21,false
1060604,Abner,Brazil,true
1060617,Oliver Sonne,Peru,true
1060634,Gaston \u00c1lvarez,Uruguay,true
1060636,Camilo,,false
1060654,Festy Ebosele,Ireland,true
1060794,Ulisses Rocha,,false
1061249,Vitinha,Portugal,true
1061478,Stefan Kovac,Bosnia and Herzegovina U21,false
1062357,Adam Markhiev,Finland,true
1064272,Mohamed Diomande,Ivory Coast,true
1065640,Giorgi Guliashvili,Georgia,true
1065940,Michal Karbownik,Poland,true
1066251,Evgeny Bolotov,,false
1066264,Abu Francis,Ghana,true
1066583,Ahmed Alghamdi,Saudi Arabia,true
1067168,Zeki Amdouni,Switzerland,true
1067180,Lamine Diack,Senegal U20,false
1067260,Jakub Kaminski,Poland,true
1067265,Giorgi Abuashvili,Georgia,true
1067553,Philip Otele,Nigeria,true
1067725,Iuri Tabatadze,Georgia,true
1067741,Luca Oyen,Belgium U21,false
1067744,Bryan Limbombe,Belgium Under 18,true
1067754,Aster Vranckx,Belgium,true
1067806,Dario Spikic,Croatia U21,false
1068297,Atanas Chernev,Bulgaria,true
1068477,Renn\u00e9 Rivas,Venezuela,true
1068482,Evan Ferguson,Ireland,true
1068586,Galymzhan Kenzhebek,Kazakhstan,true
1068643,Connor Barron,Scotland,true
1068655,Novak Micovic,Serbia U21,false
1068920,V\u00edtezslav Jaros,Czechia,true
1069276,Marius Stefanescu,Romania,true
1069403,Maxwell Woledzi,,false
1069536,Anass Zaroury,Morocco,true
1069650,Ivan Yordanov,Bulgaria,true
1069975,Jos\u00e9 Aldo,,false
1070052,Amad Diallo,Ivory Coast,true
1070191,Jandro Orellana,Spain U19,false
1070331,Calegari,,false
1070404,Maurits Kj\u00e6rgaard,Denmark,true
1070478,Ilan Sauter,Switzerland U19,false
1070617,Tanguy Nianzou,France U21,false
1070712,Josko Gvardiol,Croatia,true
1070776,Rodrigo Zalazar,Uruguay,true
1070794,Joe Hodge,Ireland,true
1070908,Darian Males,Switzerland U21,false
1070973,Dion Sanderson,,false
1070974,Christian Marques,Portugal U21,false
1071102,Adriano,,false
1071178,Immanu\u00ebl Pherai,Suriname,true
1071179,Giovanni Reyna,USA,true
1071186,Angelo Stiller,Germany,true
1071189,Betim Fazliji,Kosovo,true
1072054,Daniel Maldini,Italy,true
1072056,Tommaso Barbieri,Italy U21,false
1072068,Konstantinos Tzolakis,Greece,true
1072200,Rodrigo Riquelme,Spain,true
1072255,Welinton,,false
1072317,Tiago Gouveia,Portugal U21,false
1072443,Tenton Yenne,,false
1072454,Kevin H\u00f6\u00f6g Jansson,,false
1072472,Flavius Daniliuc,Austria,true
1072530,Florian Flick,Germany U21,false
107280,Ashley Barnes,,false
1072817,Dominik Kother,Germany U21,false
1072864,Tolu Arokodare,Nigeria,true
1072913,Tanguy Coulibaly,,false
1073007,Filip Bilbija,,false
1073012,Mohammad Mohebi,Iran,true
1073143,Azzedine Ounahi,Morocco,true
1073150,Hugo Magallanes,Uruguay,true
1073303,Aljaz Casar,Slovenia U21,false
1073365,Benjam\u00edn Rollheiser,Argentina U17,false
1073402,Facundo Pellistri,Uruguay,true
1073471,Anouar Ait El Hadj,Belgium U21,false
1073476,Maxwell Gyamfi,,false
1073485,Jomaine Consbruch,Germany U17,false
1073498,Patrick Wimmer,Austria,true
1073569,Can Keles,Austria U21,false
1073659,Thiago Vecino,Uruguay U17,false
1073724,Santiago Ramos Mingo,,false
1073742,Julio Enciso,Paraguay,true
1073905,Rassoul Ndiaye,Senegal,true
1073941,Lilian Brassier,,false
1073977,Benjamin Sesko,Slovenia,true
1073979,Bryan Okoh,Switzerland,true
1073980,David Affengruber,Austria,true
1074000,Niclas Thiede,Germany U19,false
1074444,Hugo Vandermersch,,false
1074476,Woyo Coulibaly,Mali,true
1074642,Salis Abdul Samed,Ghana,true
1074750,Milan van Ewijk,Netherlands U21,false
1074758,Ruben Roosken,,false
1074967,Ramiz Zerrouki,Algeria,true
1074968,Jamie Leweling,Germany,true
1075045,Miguel Brizuela,,false
1075046,Reinier,Brazil U23,false
1075065,Braian Ojeda,Paraguay,true
1075225,Jorge Pe\u00f1a,,false
1075230,Mois\u00e9s Gonz\u00e1lez,Chile,true
1075251,Darius Johnson,Grenada,true
1075429,Jonathan Fischer,,false
1075457,Chuchu Ram\u00edrez,Venezuela,true
1075463,Maksym Talovierov,Ukraine,true
1075815,Patrick Osterhage,Germany U21,false
1075819,Davy van den Berg,,false
1076138,Hector Kyprianou,Cyprus,true
1076508,Marc-Olivier Dou\u00e9,,false
1076647,Lucas Da Cunha,France U19,false
1076655,Leon Klassen,Russia U21,false
1076684,Adam Carl\u00e9n,Sweden,true
1076693,Joe Walsh,,false
1076756,Brennan Johnson,Wales,true
1076939,Giannis Michailidis,Greece,true
1077237,Tom\u00e1s Esteves,Portugal U21,false
1077244,Tim Schreiber,Germany U20,false
1077258,Saleh Al Abbas,,false
1077389,Mario Sandoval,,false
1077653,Valentin Gendrey,France U21,false
1077665,Lucas Soares,,false
1077671,Gustavo Furtado,,false
1077684,Ivor Pandur,Croatia,true
1077685,Hrvoje Smolcic,Croatia U21,false
1077894,Jude Bellingham,England,true
1077903,Matej Kov\u00e1r,Czechia,true
1077905,Ethan Laird,England Under 18,true
1077907,Brandon Williams,England U21,false
1077911,Maximilian Rohr,,false
1077915,Largie Ramazani,Belgium Under 18,true
1077917,Arnau Puigmal,Spain Under 18,true
1077922,George Tanner,,false
1077926,Ethan Galbraith,Northern Ireland,true
1077975,Armando Broja,Albania,true
1077977,Giacomo Quagliata,Italy U21,false
1077994,Will Reilly,USA U17,false
1078013,Faris Abdi,United States Under 18,true
1078071,Nathan Harriel,USA,true
1078113,Walid Cheddira,Morocco,true
1078729,Batista Mendy,France U19,false
1078846,Andrea Cambiaso,Italy,true
1078853,Dal Varesanovic,Bosnia and Herzegovina,true
1079040,Mauricio Cuevas,United States Under 16,true
1079056,Zaidu Sanusi,Nigeria,true
1079065,Arda Kizildag,Turkiye U21,false
1079080,Filip Stojilkovic,Switzerland U21,false
1079103,Jacob Greaves,,false
1079194,Don Deedson Louicius,Haiti,true
1079216,Charles-Andreas Brym,Canada,true
1079220,Jo\u00e3o Gon\u00e7alves,Portugal U21,false
1079233,Sim\u00e3o,,false
1079285,Theodore Ku-DiPietro,USA U23,false
1079298,Elijah Wynder,,false
1079456,Costinha,Portugal U21,false
1079485,Beto,Guinea-Bissau,true
1079500,Souffian El Karouani,Morocco,true
1079501,Cas Odenthal,,false
1079539,Dilane Bakwa,France U21,false
1079548,Joris Chotard,France U23,false
1079554,Anthony Rouault,,false
1079557,Amine Adli,Morocco,true
1079809,Doni Arifi,Finland,true
1079892,Rayan Philippe,,false
1080151,Timur Suleymanov,Russia U21,false
1080172,Levent Mercan,,false
108038,Georginio Wijnaldum,Netherlands,true
1080508,Rodrigo Pinheiro,Portugal U21,false
1080516,\u00c1ngel Torres,,false
1080520,Gon\u00e7alo Borges,Portugal U21,false
1080660,Ringo Meerveld,,false
1080669,Nadir Zortea,Italy U21,false
1080681,Rafael Brito,Portugal U20,false
1080753,Brayan Gil,El Salvador,true
1080917,Omar Traor\u00e9,,false
1080983,Ilia Gruev,Bulgaria,true
1081024,Frederik J\u00e4kel,Germany U21,false
1081025,Mads Bidstrup,Denmark,true
1081081,Sonny Carey,,false
1081174,Alex Mighten,England Under 18,true
1081230,Jean Hugonet,,false
1081241,Benjamin Chrisene,England Under 15,true
1081285,Louie Sibley,England Under 18,true
1081288,Morgan Whittaker,England Under 18,true
1081302,\u00c1lex Martin,Spain U19,false
1081431,Chinonso Offor,,false
1081707,Erencan Yardimci,Turkiye U21,false
1082102,Igor Jesus,Brazil,true
1082103,Jahkeele Marshall-Rutty,Canada,true
1082106,Jayden Nelson,Canada,true
1082109,Ralph Priso,Canada,true
1082117,Sabino,,false
1082491,Lino Tempelmann,,false
1082597,Ignace Van Der Brempt,Belgium U21,false
1082900,Marcos Mej\u00eda,,false
1082905,Jacob Davis,,false
1082930,Iker Losada,Spain Under 18,true
1082941,Samuel Lino,Brazil,true
1082954,Gonzalo Crettaz,,false
1082957,Ram\u00f3n Enr\u00edquez,Spain U19,false
1083010,Mart\u00edn Pascual,,false
1083185,Femi Azeez,Nigeria,true
1083204,Borja Sainz,Spain U19,false
1083216,Peter Kingston,,false
1083231,Nikolay Titkov,,false
1083233,John Pulskamp,USA,true
1083287,Jansen Miller,,false
1083292,Patrick Schulte,USA,true
1083322,Tim Oberdorf,,false
1083323,Pedri,Spain,true
1083342,Semih Sahin,,false
1083349,Afonso Sousa,Portugal U21,false
1083562,Juan Cabal,Colombia,true
1083607,Eddie Guevara,,false
1083717,Jessic Ngankam,Germany U21,false
1083796,Kevin Schade,Germany,true
108381,Milan Djuric,Bosnia and Herzegovina,true
1083848,Vladislav Torop,Russia,true
1083890,Neraysho Kasanwirjo,Netherlands U21,false
1083998,Edvard Tagseth,Norway U21,false
1084160,Ruslan Litvinov,Russia,true
1084245,Julimar,,false
1084535,Matti Peltola,Finland,true
1084981,Noni Madueke,England,true
1085045,Hussain Al-Eissa,Saudi Arabia,true
1085059,Daniel Rivas,Paraguay,true
1085333,Abdulrahman Al-Safar,,false
1085340,Ali Al-Salem,,false
1085390,Vasilios Zagaritis,Greece U21,false
1085401,David Zima,Czechia,true
1085674,Samuel Dahl,Sweden,true
1085706,Matteo Di Giusto,Switzerland U21,false
1085744,Jakub Markovic,Czechia,true
1085809,Hyeok-Kyu Kwon,South Korea,true
1085995,Jannes Wieckhoff,,false
1086012,Ansu Fati,Spain,true
1086018,Kevin Spadanuda,,false
1086044,Edu,Brazil Under 16,true
1086251,Oscar Vilhelmsson,Sweden U21,false
1086527,Jordi Mart\u00edn,,false
1086551,Ole Blomberg,,false
1086647,Cameron Archer,England U21,false
1086650,Haydon Roberts,England Under 18,true
1086653,Tyler Goodrham,Ireland U21,false
1086712,Harry Clarke,,false
1086713,Zak Swanson,,false
1086842,Samuel Silvera,Australia,true
1087476,Mathias Kj\u00f8l\u00f8,Norway U21,false
1087574,Casper Terho,Finland,true
1087657,Danila Vedernikov,Russia Under 18,true
1087658,Tochi Chukwuani,Denmark U21,false
1087743,Juan Perea,,false
1087772,Serhat-Semih G\u00fcler,,false
1087773,Juan Nardoni,Argentina U23,false
1087966,Evann Guessand,Ivory Coast,true
1088053,Miguel Baeza,,false
1088066,Jhon Dur\u00e1n,Colombia,true
1088118,Derik Lacerda,,false
1088156,Luc\u00e3o,Brazil U22,false
108824,Giorgi Shelia,,false
1088749,Luis Asu\u00e9,Equatorial Guinea,true
1088753,Geny Catamo,Mozambique,true
1088754,Jes\u00fas Owono,Equatorial Guinea,true
1088860,Eggert Gudmundsson,Iceland,true
1089478,Mathias Olesen,Luxembourg,true
1089592,Lewis Brunt,,false
1089645,Jaden Philogene-Bidace,England U21,false
1089685,Carney Chukwuemeka,Austria,true
1089686,Kaine Kesler-Hayden,England U20,false
1089736,Rob Nizet,Belgium U17,false
1089744,Zito Luvumbo,Angola,true
1089750,Antef Tsoungui,Belgium U21,false
1089870,Ricky-Jade Jones,,false
1089922,Reda Khadra,Germany U21,false
1090202,Kwame Poku,Ghana,true
1090238,Gabriel Pec,Brazil U23,false
1090263,Bruno Gomes,Brazil U23,false
1090333,Diego Costa,,false
1091141,Faride Alidou,Germany U21,false
